table_name,field_name,language,record_id,translation
routes,route_desc_detail,en,201,Day routes only
routes,route_url,en,202,https://www.stm.info/en/info/networks/bus
directions,direction,en,202_0,East
directions,direction,en,202_1,West
routes,route_desc,en,202,Day
routes,route_desc_detail,en,202,Day routes only
routes,route_url,en,203,https://www.stm.info/en/info/networks/bus
directions,direction,en,203_0,East
directions,direction,en,203_1,West
routes,route_desc,en,203,Day
routes,route_desc_detail,en,203,Day routes only
routes,route_url,en,204,https://www.stm.info/en/info/networks/bus
directions,direction,en,204_0,East
directions,direction,en,204_1,West
routes,route_desc,en,204,Day
routes,route_desc_detail,en,204,Day routes only
routes,route_url,en,205,https://www.stm.info/en/info/networks/bus
directions,direction,en,205_0,East
directions,direction,en,205_1,West
routes,route_desc,en,205,Day
routes,route_desc_detail,en,205,Day routes only
routes,route_url,en,206,https://www.stm.info/en/info/networks/bus
directions,direction,en,206_0,East
directions,direction,en,206_1,West
routes,route_desc,en,206,Day
routes,route_desc_detail,en,206,Day routes only
routes,route_url,en,207,https://www.stm.info/en/info/networks/bus
directions,direction,en,207_0,South
directions,direction,en,207_1,North
routes,route_desc,en,207,Day
routes,route_desc_detail,en,207,Day routes only
routes,route_url,en,208,https://www.stm.info/en/info/networks/bus
directions,direction,en,208_0,East
directions,direction,en,208_1,West
routes,route_desc,en,208,Day
routes,route_desc_detail,en,208,Day routes only
routes,route_url,en,209,https://www.stm.info/en/info/networks/bus
directions,direction,en,209_0,South
directions,direction,en,209_1,North
routes,route_desc,en,209,Day
routes,route_desc_detail,en,209,Day routes only
routes,route_url,en,210,https://www.stm.info/en/info/networks/bus
directions,direction,en,210_0,East
directions,direction,en,210_1,West
routes,route_desc,en,210,Day
routes,route_desc_detail,en,210,Day routes only
routes,route_url,en,211,https://www.stm.info/en/info/networks/bus
directions,direction,en,211_0,East
directions,direction,en,211_1,West
routes,route_desc,en,211,Rush-hour high-frequency
routes,route_desc_detail,en,211,Departures every 2 to 12 minutes from 6:30am to 9:30am and 3pm to 6pm Monday through Friday (in the busier direction)
routes,route_url,en,212,https://www.stm.info/en/info/networks/bus
directions,direction,en,212_0,South
directions,direction,en,212_1,North
routes,route_desc,en,212,Day
routes,route_desc_detail,en,212,Day routes only
routes,route_url,en,214,https://www.stm.info/en/info/networks/bus
directions,direction,en,214_0,East
directions,direction,en,214_1,West
routes,route_desc,en,214,Day
routes,route_desc_detail,en,214,Day routes only
routes,route_url,en,215,https://www.stm.info/en/info/networks/bus
directions,direction,en,215_0,East
directions,direction,en,215_1,West
routes,route_desc,en,215,Day
routes,route_desc_detail,en,215,Day routes only
routes,route_url,en,216,https://www.stm.info/en/info/networks/bus
directions,direction,en,216_0,East
directions,direction,en,216_1,West
routes,route_desc,en,216,Day
routes,route_desc_detail,en,216,Day routes only
routes,route_url,en,218,https://www.stm.info/en/info/networks/bus
directions,direction,en,218_0,East
directions,direction,en,218_1,West
routes,route_desc,en,218,Day
routes,route_desc_detail,en,218,Day routes only
routes,route_url,en,220,https://www.stm.info/en/info/networks/bus
directions,direction,en,220_0,East
directions,direction,en,220_1,West
routes,route_desc,en,220,Day
routes,route_desc_detail,en,220,Day routes only
routes,route_url,en,221,https://www.stm.info/en/info/networks/bus
directions,direction,en,221_0,Nord sur St-Jean et sud sur St-Charles
directions,direction,en,221_1,Sud sur St-Jean et nord sur St-Charles
routes,route_desc,en,221,Day
routes,route_desc_detail,en,221,Day routes only
routes,route_url,en,222,https://www.stm.info/en/info/networks/bus
directions,direction,en,222_0,West
directions,direction,en,222_1,East
routes,route_desc,en,222,Day
routes,route_desc_detail,en,222,Day routes only
routes,route_url,en,223,https://www.stm.info/en/info/networks/bus
directions,direction,en,223_0,West
directions,direction,en,223_1,East
routes,route_desc,en,223,Day
routes,route_desc_detail,en,223,Day routes only
routes,route_url,en,225,https://www.stm.info/en/info/networks/bus
directions,direction,en,225_0,East
directions,direction,en,225_1,West
routes,route_desc,en,225,Day
routes,route_desc_detail,en,225,Day routes only
routes,route_url,en,227,https://www.stm.info/en/info/networks/bus
directions,direction,en,227_0,South
directions,direction,en,227_1,North
routes,route_desc,en,227,Day
routes,route_desc_detail,en,227,Day routes only
routes,route_url,en,229,https://www.stm.info/en/info/networks/bus
directions,direction,en,229_0,East
directions,direction,en,229_1,West
routes,route_desc,en,229,Day
routes,route_desc_detail,en,229,Day routes only
routes,route_url,en,230,https://www.stm.info/en/info/networks/bus
directions,direction,en,230_0,East
directions,direction,en,230_1,West
routes,route_desc,en,230,Day
routes,route_desc_detail,en,230,Day routes only
routes,route_url,en,350,https://www.stm.info/en/info/networks/bus
directions,direction,en,350_0,East
directions,direction,en,350_1,West
routes,route_desc,en,350,Night
routes,route_desc_detail,en,350,Night routes only
routes,route_url,en,353,https://www.stm.info/en/info/networks/bus
directions,direction,en,353_0,East
directions,direction,en,353_1,West
routes,route_desc,en,353,Night
routes,route_desc_detail,en,353,Night routes only
routes,route_url,en,354,https://www.stm.info/en/info/networks/bus
directions,direction,en,354_0,East
directions,direction,en,354_1,West
routes,route_desc,en,354,Night
routes,route_desc_detail,en,354,Night routes only
routes,route_url,en,355,https://www.stm.info/en/info/networks/bus
directions,direction,en,355_0,South
directions,direction,en,355_1,North
routes,route_desc,en,355,Night
routes,route_desc_detail,en,355,Night routes only
routes,route_url,en,356,https://www.stm.info/en/info/networks/bus
directions,direction,en,356_0,East
directions,direction,en,356_1,West
routes,route_desc,en,356,Night
routes,route_desc_detail,en,356,Night routes only
routes,route_url,en,357,https://www.stm.info/en/info/networks/bus
directions,direction,en,357_0,South
directions,direction,en,357_1,North
routes,route_desc,en,357,Night
routes,route_desc_detail,en,357,Night routes only
routes,route_url,en,358,https://www.stm.info/en/info/networks/bus
directions,direction,en,358_0,East
directions,direction,en,358_1,West
routes,route_desc,en,358,Night
routes,route_desc_detail,en,358,Night routes only
routes,route_url,en,359,https://www.stm.info/en/info/networks/bus
directions,direction,en,359_0,South
directions,direction,en,359_1,North
routes,route_desc,en,359,Night
routes,route_desc_detail,en,359,Night routes only
routes,route_url,en,360,https://www.stm.info/en/info/networks/bus
directions,direction,en,360_0,East
directions,direction,en,360_1,West
routes,route_desc,en,360,Night
routes,route_desc_detail,en,360,Night routes only
routes,route_url,en,361,https://www.stm.info/en/info/networks/bus
directions,direction,en,361_0,South
directions,direction,en,361_1,North
routes,route_desc,en,361,Night
routes,route_desc_detail,en,361,Night routes only
routes,route_url,en,362,https://www.stm.info/en/info/networks/bus
directions,direction,en,362_0,West
directions,direction,en,362_1,East
routes,route_desc,en,362,Night
routes,route_desc_detail,en,362,Night routes only
routes,route_url,en,363,https://www.stm.info/en/info/networks/bus
directions,direction,en,363_0,South
directions,direction,en,363_1,North
routes,route_desc,en,363,Night
routes,route_desc_detail,en,363,Night routes only
routes,route_url,en,364,https://www.stm.info/en/info/networks/bus
directions,direction,en,364_0,East
directions,direction,en,364_1,West
routes,route_desc,en,364,Night
routes,route_desc_detail,en,364,Night routes only
routes,route_url,en,365,https://www.stm.info/en/info/networks/bus
directions,direction,en,365_0,South
directions,direction,en,365_1,North
routes,route_desc,en,365,Night
routes,route_desc_detail,en,365,Night routes only
routes,route_url,en,368,https://www.stm.info/en/info/networks/bus
directions,direction,en,368_0,East
directions,direction,en,368_1,West
routes,route_desc,en,368,Night
routes,route_desc_detail,en,368,Night routes only
routes,route_url,en,369,https://www.stm.info/en/info/networks/bus
directions,direction,en,369_0,South
directions,direction,en,369_1,North
routes,route_desc,en,369,Night
routes,route_desc_detail,en,369,Night routes only
routes,route_url,en,370,https://www.stm.info/en/info/networks/bus
directions,direction,en,370_0,East
directions,direction,en,370_1,West
routes,route_desc,en,370,Night
routes,route_desc_detail,en,370,Night routes only
routes,route_url,en,371,https://www.stm.info/en/info/networks/bus
directions,direction,en,371_0,South
directions,direction,en,371_1,North
routes,route_desc,en,371,Night
routes,route_desc_detail,en,371,Night routes only
routes,route_url,en,372,https://www.stm.info/en/info/networks/bus
directions,direction,en,372_0,East
directions,direction,en,372_1,West
routes,route_desc,en,372,Night
routes,route_desc_detail,en,372,Night routes only
routes,route_url,en,376,https://www.stm.info/en/info/networks/bus
directions,direction,en,376_0,East
directions,direction,en,376_1,West
routes,route_desc,en,376,Night
routes,route_desc_detail,en,376,Night routes only
routes,route_url,en,378,https://www.stm.info/en/info/networks/bus
directions,direction,en,378_0,East
directions,direction,en,378_1,West
routes,route_desc,en,378,Night
routes,route_desc_detail,en,378,Night routes only
routes,route_url,en,380,https://www.stm.info/en/info/networks/bus
directions,direction,en,380_0,East
directions,direction,en,380_1,West
routes,route_desc,en,380,Night
routes,route_desc_detail,en,380,Night routes only
routes,route_url,en,382,https://www.stm.info/en/info/networks/bus
directions,direction,en,382_0,East
directions,direction,en,382_1,West
routes,route_desc,en,382,Night
routes,route_desc_detail,en,382,Night routes only
routes,route_url,en,410,https://www.stm.info/en/info/networks/bus
directions,direction,en,410_0,East
directions,direction,en,410_1,West
routes,route_desc,en,410,Day
routes,route_desc_detail,en,410,Day routes only
routes,route_url,en,411,https://www.stm.info/en/info/networks/bus
directions,direction,en,411_0,East
directions,direction,en,411_1,West
routes,route_desc,en,411,Day
routes,route_desc_detail,en,411,Day routes only
routes,route_url,en,420,https://www.stm.info/en/info/networks/bus
directions,direction,en,420_0,West
directions,direction,en,420_1,East
routes,route_desc,en,420,Day
routes,route_desc_detail,en,420,Day routes only
routes,route_url,en,428,https://www.stm.info/en/info/networks/bus
directions,direction,en,428_0,South
directions,direction,en,428_1,North
routes,route_desc,en,428,Day
routes,route_desc_detail,en,428,Day routes only
routes,route_url,en,430,https://www.stm.info/en/info/networks/bus
directions,direction,en,430_0,East
directions,direction,en,430_1,West
routes,route_desc,en,430,Day
routes,route_desc_detail,en,430,Day routes only
routes,route_url,en,432,https://www.stm.info/en/info/networks/bus
directions,direction,en,432_0,South
directions,direction,en,432_1,North
routes,route_desc,en,432,Day
routes,route_desc_detail,en,432,Day routes only
routes,route_url,en,439,https://www.stm.info/en/info/networks/bus
directions,direction,en,439_0,South
directions,direction,en,439_1,North
routes,route_desc,en,439,All-day high-frequency
routes,route_desc_detail,en,439,Departures every 2 to 12 minutes Monday through Friday between 6am and 8pm (in both directions)
routes,route_url,en,440,https://www.stm.info/en/info/networks/bus
directions,direction,en,440_0,East
directions,direction,en,440_1,West
routes,route_desc,en,440,Day
routes,route_desc_detail,en,440,Day routes only
routes,route_url,en,444,https://www.stm.info/en/info/networks/bus
directions,direction,en,444_0,North
directions,direction,en,444_1,South
routes,route_desc,en,444,Day
routes,route_desc_detail,en,444,Day routes only
routes,route_url,en,445,https://www.stm.info/en/info/networks/bus
directions,direction,en,445_0,West
directions,direction,en,445_1,East
routes,route_desc,en,445,Day
routes,route_desc_detail,en,445,Day routes only
routes,route_url,en,448,https://www.stm.info/en/info/networks/bus
directions,direction,en,448_0,West
directions,direction,en,448_1,East
routes,route_desc,en,448,Day
routes,route_desc_detail,en,448,Day routes only
routes,route_url,en,449,https://www.stm.info/en/info/networks/bus
directions,direction,en,449_0,South
